codigo_tuss,descricao,segmento,obrigatorio_medico,obrigatorio_odonto,carencia_dias,vigencia_inicio,vigencia_fim
001247,CONSULTAS 1247,MEDICO,SIM,NAO,30,2024-01-01,
001248,EXAMES 1248,ODONTO,NAO,NAO,180,2024-01-01,
001249,TERAPIAS 1249,MEDICO,SIM,NAO,30,2024-01-01,
001250,CIRURGIAS 1250,MEDICO,NAO,SIM,30,2024-01-01,
001251,INTERNACOES 1251,ODONTO,SIM,NAO,30,2024-01-01,
001252,OBSTETRICIA 1252,MEDICO,NAO,NAO,180,2024-01-01,
001253,ODONTOLOGIA 1253,MEDICO,SIM,NAO,30,2024-01-01,
001254,CONSULTAS 1254,ODONTO,NAO,NAO,30,2024-01-01,
001255,EXAMES 1255,MEDICO,SIM,SIM,30,2024-01-01,
001256,TERAPIAS 1256,MEDICO,NAO,NAO,180,2024-01-01,
001257,CIRURGIAS 1257,ODONTO,SIM,NAO,30,2024-01-01,
001258,INTERNACOES 1258,MEDICO,NAO,NAO,30,2024-01-01,
001259,OBSTETRICIA 1259,MEDICO,SIM,NAO,30,2024-01-01,
001260,ODONTOLOGIA 1260,ODONTO,NAO,SIM,180,2024-01-01,
001261,CONSULTAS 1261,MEDICO,SIM,NAO,30,2024-01-01,
001262,EXAMES 1262,MEDICO,NAO,NAO,30,2024-01-01,
001263,TERAPIAS 1263,ODONTO,SIM,NAO,30,2024-01-01,
001264,CIRURGIAS 1264,MEDICO,NAO,NAO,180,2024-01-01,
001265,INTERNACOES 1265,MEDICO,SIM,SIM,30,2024-01-01,
001266,OBSTETRICIA 1266,ODONTO,NAO,NAO,30,2024-01-01,
001267,ODONTOLOGIA 1267,MEDICO,SIM,NAO,30,2024-01-01,
001268,CONSULTAS 1268,MEDICO,NAO,NAO,180,2024-01-01,
001269,EXAMES 1269,ODONTO,SIM,NAO,30,2024-01-01,
001270,TERAPIAS 1270,MEDICO,NAO,SIM,30,2024-01-01,
001271,CIRURGIAS 1271,MEDICO,SIM,NAO,30,2024-01-01,
001272,INTERNACOES 1272,ODONTO,NAO,NAO,180,2024-01-01,
001273,OBSTETRICIA 1273,MEDICO,SIM,NAO,30,2024-01-01,
001274,ODONTOLOGIA 1274,MEDICO,NAO,NAO,30,2024-01-01,
001275,CONSULTAS 1275,ODONTO,SIM,SIM,30,2024-01-01,
001276,EXAMES 1276,MEDICO,NAO,NAO,180,2024-01-01,
001277,TERAPIAS 1277,MEDICO,SIM,NAO,30,2024-01-01,
001278,CIRURGIAS 1278,ODONTO,NAO,NAO,30,2024-01-01,
001279,INTERNACOES 1279,MEDICO,SIM,NAO,30,2024-01-01,
001280,OBSTETRICIA 1280,MEDICO,NAO,SIM,180,2024-01-01,
001281,ODONTOLOGIA 1281,ODONTO,SIM,NAO,30,2024-01-01,
001282,CONSULTAS 1282,MEDICO,NAO,NAO,30,2024-01-01,
001283,EXAMES 1283,MEDICO,SIM,NAO,30,2024-01-01,
001284,TERAPIAS 1284,ODONTO,NAO,NAO,180,2024-01-01,
001285,CIRURGIAS 1285,MEDICO,SIM,SIM,30,2024-01-01,
001286,INTERNACOES 1286,MEDICO,NAO,NAO,30,2024-01-01,
001287,OBSTETRICIA 1287,ODONTO,SIM,NAO,30,2024-01-01,
001288,ODONTOLOGIA 1288,MEDICO,NAO,NAO,180,2024-01-01,
001289,CONSULTAS 1289,MEDICO,SIM,NAO,30,2024-01-01,
001290,EXAMES 1290,ODONTO,NAO,SIM,30,2024-01-01,
001291,TERAPIAS 1291,MEDICO,SIM,NAO,30,2024-01-01,
001292,CIRURGIAS 1292,MEDICO,NAO,NAO,180,2024-01-01,
001293,INTERNACOES 1293,ODONTO,SIM,NAO,30,2024-01-01,
001294,OBSTETRICIA 1294,MEDICO,NAO,NAO,30,2024-01-01,
001295,ODONTOLOGIA 1295,MEDICO,SIM,SIM,30,2024-01-01,
001296,CONSULTAS 1296,ODONTO,NAO,NAO,180,2024-01-01,
001297,EXAMES 1297,MEDICO,SIM,NAO,30,2024-01-01,
001298,TERAPIAS 1298,MEDICO,NAO,NAO,30,2024-01-01,
001299,CIRURGIAS 1299,ODONTO,SIM,NAO,30,2024-01-01,
001300,INTERNACOES 1300,MEDICO,NAO,SIM,180,2024-01-01,
001301,OBSTETRICIA 1301,MEDICO,SIM,NAO,30,2024-01-01,
001302,ODONTOLOGIA 1302,ODONTO,NAO,NAO,30,2024-01-01,
001303,CONSULTAS 1303,MEDICO,SIM,NAO,30,2024-01-01,
001304,EXAMES 1304,MEDICO,NAO,NAO,180,2024-01-01,
001305,TERAPIAS 1305,ODONTO,SIM,SIM,30,2024-01-01,
001306,CIRURGIAS 1306,MEDICO,NAO,NAO,30,2024-01-01,
001307,INTERNACOES 1307,MEDICO,SIM,NAO,30,2024-01-01,
001308,OBSTETRICIA 1308,ODONTO,NAO,NAO,180,2024-01-01,
001309,ODONTOLOGIA 1309,MEDICO,SIM,NAO,30,2024-01-01,
001310,CONSULTAS 1310,MEDICO,NAO,SIM,30,2024-01-01,
001311,EXAMES 1311,ODONTO,SIM,NAO,30,2024-01-01,
001312,TERAPIAS 1312,MEDICO,NAO,NAO,180,2024-01-01,
001313,CIRURGIAS 1313,MEDICO,SIM,NAO,30,2024-01-01,
001314,INTERNACOES 1314,ODONTO,NAO,NAO,30,2024-01-01,
001315,OBSTETRICIA 1315,MEDICO,SIM,SIM,30,2024-01-01,
001316,ODONTOLOGIA 1316,MEDICO,NAO,NAO,180,2024-01-01,
001317,CONSULTAS 1317,ODONTO,SIM,NAO,30,2024-01-01,
001318,EXAMES 1318,MEDICO,NAO,NAO,30,2024-01-01,
001319,TERAPIAS 1319,MEDICO,SIM,NAO,30,2024-01-01,
001320,CIRURGIAS 1320,ODONTO,NAO,SIM,180,2024-01-01,
001321,INTERNACOES 1321,MEDICO,SIM,NAO,30,2024-01-01,
001322,OBSTETRICIA 1322,MEDICO,NAO,NAO,30,2024-01-01,
001323,ODONTOLOGIA 1323,ODONTO,SIM,NAO,30,2024-01-01,
001324,CONSULTAS 1324,MEDICO,NAO,NAO,180,2024-01-01,
001325,EXAMES 1325,MEDICO,SIM,SIM,30,2024-01-01,
001326,TERAPIAS 1326,ODONTO,NAO,NAO,30,2024-01-01,
001327,CIRURGIAS 1327,MEDICO,SIM,NAO,30,2024-01-01,
001328,INTERNACOES 1328,MEDICO,NAO,NAO,180,2024-01-01,
001329,OBSTETRICIA 1329,ODONTO,SIM,NAO,30,2024-01-01,
001330,ODONTOLOGIA 1330,MEDICO,NAO,SIM,30,2024-01-01,
001331,CONSULTAS 1331,MEDICO,SIM,NAO,30,2024-01-01,
001332,EXAMES 1332,ODONTO,NAO,NAO,180,2024-01-01,
001333,TERAPIAS 1333,MEDICO,SIM,NAO,30,2024-01-01,
001334,CIRURGIAS 1334,MEDICO,NAO,NAO,30,2024-01-01,
001335,INTERNACOES 1335,ODONTO,SIM,SIM,30,2024-01-01,
001336,OBSTETRICIA 1336,MEDICO,NAO,NAO,180,2024-01-01,
001337,ODONTOLOGIA 1337,MEDICO,SIM,NAO,30,2024-01-01,
001338,CONSULTAS 1338,ODONTO,NAO,NAO,30,2024-01-01,
001339,EXAMES 1339,MEDICO,SIM,NAO,30,2024-01-01,
001340,TERAPIAS 1340,MEDICO,NAO,SIM,180,2024-01-01,
001341,CIRURGIAS 1341,ODONTO,SIM,NAO,30,2024-01-01,
001342,INTERNACOES 1342,MEDICO,NAO,NAO,30,2024-01-01,
001343,OBSTETRICIA 1343,MEDICO,SIM,NAO,30,2024-01-01,
001344,ODONTOLOGIA 1344,ODONTO,NAO,NAO,180,2024-01-01,
001345,CONSULTAS 1345,MEDICO,SIM,SIM,30,2024-01-01,
001346,EXAMES 1346,MEDICO,NAO,NAO,30,2024-01-01,
001347,TERAPIAS 1347,ODONTO,SIM,NAO,30,2024-01-01,
001348,CIRURGIAS 1348,MEDICO,NAO,NAO,180,2024-01-01,
001349,INTERNACOES 1349,MEDICO,SIM,NAO,30,2024-01-01,
001350,OBSTETRICIA 1350,ODONTO,NAO,SIM,30,2024-01-01,
001351,ODONTOLOGIA 1351,MEDICO,SIM,NAO,30,2024-01-01,
001352,CONSULTAS 1352,MEDICO,NAO,NAO,180,2024-01-01,
001353,EXAMES 1353,ODONTO,SIM,NAO,30,2024-01-01,
001354,TERAPIAS 1354,MEDICO,NAO,NAO,30,2024-01-01,
001355,CIRURGIAS 1355,MEDICO,SIM,SIM,30,2024-01-01,
001356,INTERNACOES 1356,ODONTO,NAO,NAO,180,2024-01-01,
001357,OBSTETRICIA 1357,MEDICO,SIM,NAO,30,2024-01-01,
001358,ODONTOLOGIA 1358,MEDICO,NAO,NAO,30,2024-01-01,
001359,CONSULTAS 1359,ODONTO,SIM,NAO,30,2024-01-01,
001360,EXAMES 1360,MEDICO,NAO,SIM,180,2024-01-01,
001361,TERAPIAS 1361,MEDICO,SIM,NAO,30,2024-01-01,
001362,CIRURGIAS 1362,ODONTO,NAO,NAO,30,2024-01-01,
001363,INTERNACOES 1363,MEDICO,SIM,NAO,30,2024-01-01,
001364,OBSTETRICIA 1364,MEDICO,NAO,NAO,180,2024-01-01,
001365,ODONTOLOGIA 1365,ODONTO,SIM,SIM,30,2024-01-01,
001366,CONSULTAS 1366,MEDICO,NAO,NAO,30,2024-01-01,
001367,EXAMES 1367,MEDICO,SIM,NAO,30,2024-01-01,
001368,TERAPIAS 1368,ODONTO,NAO,NAO,180,2024-01-01,
001369,CIRURGIAS 1369,MEDICO,SIM,NAO,30,2024-01-01,
001370,INTERNACOES 1370,MEDICO,NAO,SIM,30,2024-01-01,
001371,OBSTETRICIA 1371,ODONTO,SIM,NAO,30,2024-01-01,
001372,ODONTOLOGIA 1372,MEDICO,NAO,NAO,180,2024-01-01,
001373,CONSULTAS 1373,MEDICO,SIM,NAO,30,2024-01-01,
001374,EXAMES 1374,ODONTO,NAO,NAO,30,2024-01-01,
001375,TERAPIAS 1375,MEDICO,SIM,SIM,30,2024-01-01,
001376,CIRURGIAS 1376,MEDICO,NAO,NAO,180,2024-01-01,
001377,INTERNACOES 1377,ODONTO,SIM,NAO,30,2024-01-01,
001378,OBSTETRICIA 1378,MEDICO,NAO,NAO,30,2024-01-01,
001379,ODONTOLOGIA 1379,MEDICO,SIM,NAO,30,2024-01-01,
001380,CONSULTAS 1380,ODONTO,NAO,SIM,180,2024-01-01,
001381,EXAMES 1381,MEDICO,SIM,NAO,30,2024-01-01,
001382,TERAPIAS 1382,MEDICO,NAO,NAO,30,2024-01-01,
001383,CIRURGIAS 1383,ODONTO,SIM,NAO,30,2024-01-01,
001384,INTERNACOES 1384,MEDICO,NAO,NAO,180,2024-01-01,
001385,OBSTETRICIA 1385,MEDICO,SIM,SIM,30,2024-01-01,
001386,ODONTOLOGIA 1386,ODONTO,NAO,NAO,30,2024-01-01,
001387,CONSULTAS 1387,MEDICO,SIM,NAO,30,2024-01-01,
001388,EXAMES 1388,MEDICO,NAO,NAO,180,2024-01-01,
001389,TERAPIAS 1389,ODONTO,SIM,NAO,30,2024-01-01,
001390,CIRURGIAS 1390,MEDICO,NAO,SIM,30,2024-01-01,
001391,INTERNACOES 1391,MEDICO,SIM,NAO,30,2024-01-01,
001392,OBSTETRICIA 1392,ODONTO,NAO,NAO,180,2024-01-01,
001393,ODONTOLOGIA 1393,MEDICO,SIM,NAO,30,2024-01-01,
001394,CONSULTAS 1394,MEDICO,NAO,NAO,30,2024-01-01,
001395,EXAMES 1395,ODONTO,SIM,SIM,30,2024-01-01,
001396,TERAPIAS 1396,MEDICO,NAO,NAO,180,2024-01-01,
001397,CIRURGIAS 1397,MEDICO,SIM,NAO,30,2024-01-01,
001398,INTERNACOES 1398,ODONTO,NAO,NAO,30,2024-01-01,
001399,OBSTETRICIA 1399,MEDICO,SIM,NAO,30,2024-01-01,
001400,ODONTOLOGIA 1400,MEDICO,NAO,SIM,180,2024-01-01,
001401,CONSULTAS 1401,ODONTO,SIM,NAO,30,2024-01-01,
001402,EXAMES 1402,MEDICO,NAO,NAO,30,2024-01-01,
001403,TERAPIAS 1403,MEDICO,SIM,NAO,30,2024-01-01,
001404,CIRURGIAS 1404,ODONTO,NAO,NAO,180,2024-01-01,
001405,INTERNACOES 1405,MEDICO,SIM,SIM,30,2024-01-01,
001406,OBSTETRICIA 1406,MEDICO,NAO,NAO,30,2024-01-01,
001407,ODONTOLOGIA 1407,ODONTO,SIM,NAO,30,2024-01-01,
001408,CONSULTAS 1408,MEDICO,NAO,NAO,180,2024-01-01,
001409,EXAMES 1409,MEDICO,SIM,NAO,30,2024-01-01,
001410,TERAPIAS 1410,ODONTO,NAO,SIM,30,2024-01-01,
001411,CIRURGIAS 1411,MEDICO,SIM,NAO,30,2024-01-01,
001412,INTERNACOES 1412,MEDICO,NAO,NAO,180,2024-01-01,
001413,OBSTETRICIA 1413,ODONTO,SIM,NAO,30,2024-01-01,
001414,ODONTOLOGIA 1414,MEDICO,NAO,NAO,30,2024-01-01,
001415,CONSULTAS 1415,MEDICO,SIM,SIM,30,2024-01-01,
001416,EXAMES 1416,ODONTO,NAO,NAO,180,2024-01-01,
001417,TERAPIAS 1417,MEDICO,SIM,NAO,30,2024-01-01,
001418,CIRURGIAS 1418,MEDICO,NAO,NAO,30,2024-01-01,
001419,INTERNACOES 1419,ODONTO,SIM,NAO,30,2024-01-01,
001420,OBSTETRICIA 1420,MEDICO,NAO,SIM,180,2024-01-01,
001421,ODONTOLOGIA 1421,MEDICO,SIM,NAO,30,2024-01-01,
001422,CONSULTAS 1422,ODONTO,NAO,NAO,30,2024-01-01,
001423,EXAMES 1423,MEDICO,SIM,NAO,30,2024-01-01,
001424,TERAPIAS 1424,MEDICO,NAO,NAO,180,2024-01-01,
001425,CIRURGIAS 1425,ODONTO,SIM,SIM,30,2024-01-01,
001426,INTERNACOES 1426,MEDICO,NAO,NAO,30,2024-01-01,
001427,OBSTETRICIA 1427,MEDICO,SIM,NAO,30,2024-01-01,
001428,ODONTOLOGIA 1428,ODONTO,NAO,NAO,180,2024-01-01,
001429,CONSULTAS 1429,MEDICO,SIM,NAO,30,2024-01-01,
001430,EXAMES 1430,MEDICO,NAO,SIM,30,2024-01-01,
001431,TERAPIAS 1431,ODONTO,SIM,NAO,30,2024-01-01,
001432,CIRURGIAS 1432,MEDICO,NAO,NAO,180,2024-01-01,
001433,INTERNACOES 1433,MEDICO,SIM,NAO,30,2024-01-01,
001434,OBSTETRICIA 1434,ODONTO,NAO,NAO,30,2024-01-01,
001435,ODONTOLOGIA 1435,MEDICO,SIM,SIM,30,2024-01-01,
001436,CONSULTAS 1436,MEDICO,NAO,NAO,180,2024-01-01,
001437,EXAMES 1437,ODONTO,SIM,NAO,30,2024-01-01,
001438,TERAPIAS 1438,MEDICO,NAO,NAO,30,2024-01-01,
001439,CIRURGIAS 1439,MEDICO,SIM,NAO,30,2024-01-01,
001440,INTERNACOES 1440,ODONTO,NAO,SIM,180,2024-01-01,
001441,OBSTETRICIA 1441,MEDICO,SIM,NAO,30,2024-01-01,
001442,ODONTOLOGIA 1442,MEDICO,NAO,NAO,30,2024-01-01,
001443,CONSULTAS 1443,ODONTO,SIM,NAO,30,2024-01-01,
001444,EXAMES 1444,MEDICO,NAO,NAO,180,2024-01-01,
001445,TERAPIAS 1445,MEDICO,SIM,SIM,30,2024-01-01,
001446,CIRURGIAS 1446,ODONTO,NAO,NAO,30,2024-01-01,
001447,INTERNACOES 1447,MEDICO,SIM,NAO,30,2024-01-01,
001448,OBSTETRICIA 1448,MEDICO,NAO,NAO,180,2024-01-01,
001449,ODONTOLOGIA 1449,ODONTO,SIM,NAO,30,2024-01-01,
001450,CONSULTAS 1450,MEDICO,NAO,SIM,30,2024-01-01,
001451,EXAMES 1451,MEDICO,SIM,NAO,30,2024-01-01,
001452,TERAPIAS 1452,ODONTO,NAO,NAO,180,2024-01-01,
001453,CIRURGIAS 1453,MEDICO,SIM,NAO,30,2024-01-01,
001454,INTERNACOES 1454,MEDICO,NAO,NAO,30,2024-01-01,
001455,OBSTETRICIA 1455,ODONTO,SIM,SIM,30,2024-01-01,
001456,ODONTOLOGIA 1456,MEDICO,NAO,NAO,180,2024-01-01,
001457,CONSULTAS 1457,MEDICO,SIM,NAO,30,2024-01-01,
001458,EXAMES 1458,ODONTO,NAO,NAO,30,2024-01-01,
001459,TERAPIAS 1459,MEDICO,SIM,NAO,30,2024-01-01,
001460,CIRURGIAS 1460,MEDICO,NAO,SIM,180,2024-01-01,
001461,INTERNACOES 1461,ODONTO,SIM,NAO,30,2024-01-01,
001462,OBSTETRICIA 1462,MEDICO,NAO,NAO,30,2024-01-01,
001463,ODONTOLOGIA 1463,MEDICO,SIM,NAO,30,2024-01-01,
001464,CONSULTAS 1464,ODONTO,NAO,NAO,180,2024-01-01,
001465,EXAMES 1465,MEDICO,SIM,SIM,30,2024-01-01,
001466,TERAPIAS 1466,MEDICO,NAO,NAO,30,2024-01-01,
001467,CIRURGIAS 1467,ODONTO,SIM,NAO,30,2024-01-01,
001468,INTERNACOES 1468,MEDICO,NAO,NAO,180,2024-01-01,
001469,OBSTETRICIA 1469,MEDICO,SIM,NAO,30,2024-01-01,
001470,ODONTOLOGIA 1470,ODONTO,NAO,SIM,30,2024-01-01,
001471,CONSULTAS 1471,MEDICO,SIM,NAO,30,2024-01-01,
001472,EXAMES 1472,MEDICO,NAO,NAO,180,2024-01-01,
001473,TERAPIAS 1473,ODONTO,SIM,NAO,30,2024-01-01,
001474,CIRURGIAS 1474,MEDICO,NAO,NAO,30,2024-01-01,
001475,INTERNACOES 1475,MEDICO,SIM,SIM,30,2024-01-01,
001476,OBSTETRICIA 1476,ODONTO,NAO,NAO,180,2024-01-01,
001477,ODONTOLOGIA 1477,MEDICO,SIM,NAO,30,2024-01-01,
001478,CONSULTAS 1478,MEDICO,NAO,NAO,30,2024-01-01,
001479,EXAMES 1479,ODONTO,SIM,NAO,30,2024-01-01,
001480,TERAPIAS 1480,MEDICO,NAO,SIM,180,2024-01-01,
001481,CIRURGIAS 1481,MEDICO,SIM,NAO,30,2024-01-01,
001482,INTERNACOES 1482,ODONTO,NAO,NAO,30,2024-01-01,
001483,OBSTETRICIA 1483,MEDICO,SIM,NAO,30,2024-01-01,
001484,ODONTOLOGIA 1484,MEDICO,NAO,NAO,180,2024-01-01,
001485,CONSULTAS 1485,ODONTO,SIM,SIM,30,2024-01-01,
001486,EXAMES 1486,MEDICO,NAO,NAO,30,2024-01-01,
001487,TERAPIAS 1487,MEDICO,SIM,NAO,30,2024-01-01,
001488,CIRURGIAS 1488,ODONTO,NAO,NAO,180,2024-01-01,
001489,INTERNACOES 1489,MEDICO,SIM,NAO,30,2024-01-01,
001490,OBSTETRICIA 1490,MEDICO,NAO,SIM,30,2024-01-01,
001491,ODONTOLOGIA 1491,ODONTO,SIM,NAO,30,2024-01-01,
001492,CONSULTAS 1492,MEDICO,NAO,NAO,180,2024-01-01,
001493,EXAMES 1493,MEDICO,SIM,NAO,30,2024-01-01,
001494,TERAPIAS 1494,ODONTO,NAO,NAO,30,2024-01-01,
001495,CIRURGIAS 1495,MEDICO,SIM,SIM,30,2024-01-01,
001496,INTERNACOES 1496,MEDICO,NAO,NAO,180,2024-01-01,
001497,OBSTETRICIA 1497,ODONTO,SIM,NAO,30,2024-01-01,
001498,ODONTOLOGIA 1498,MEDICO,NAO,NAO,30,2024-01-01,
001499,CONSULTAS 1499,MEDICO,SIM,NAO,30,2024-01-01,
001500,EXAMES 1500,ODONTO,NAO,SIM,180,2024-01-01,
001501,TERAPIAS 1501,MEDICO,SIM,NAO,30,2024-01-01,
001502,CIRURGIAS 1502,MEDICO,NAO,NAO,30,2024-01-01,
001503,INTERNACOES 1503,ODONTO,SIM,NAO,30,2024-01-01,
001504,OBSTETRICIA 1504,MEDICO,NAO,NAO,180,2024-01-01,
001505,ODONTOLOGIA 1505,MEDICO,SIM,SIM,30,2024-01-01,
001506,CONSULTAS 1506,ODONTO,NAO,NAO,30,2024-01-01,
001507,EXAMES 1507,MEDICO,SIM,NAO,30,2024-01-01,
001508,TERAPIAS 1508,MEDICO,NAO,NAO,180,2024-01-01,
001509,CIRURGIAS 1509,ODONTO,SIM,NAO,30,2024-01-01,
001510,INTERNACOES 1510,MEDICO,NAO,SIM,30,2024-01-01,
001511,OBSTETRICIA 1511,MEDICO,SIM,NAO,30,2024-01-01,
001512,ODONTOLOGIA 1512,ODONTO,NAO,NAO,180,2024-01-01,
001513,CONSULTAS 1513,MEDICO,SIM,NAO,30,2024-01-01,
001514,EXAMES 1514,MEDICO,NAO,NAO,30,2024-01-01,
001515,TERAPIAS 1515,ODONTO,SIM,SIM,30,2024-01-01,
001516,CIRURGIAS 1516,MEDICO,NAO,NAO,180,2024-01-01,
001517,INTERNACOES 1517,MEDICO,SIM,NAO,30,2024-01-01,
001518,OBSTETRICIA 1518,ODONTO,NAO,NAO,30,2024-01-01,
001519,ODONTOLOGIA 1519,MEDICO,SIM,NAO,30,2024-01-01,
001520,CONSULTAS 1520,MEDICO,NAO,SIM,180,2024-01-01,
001521,EXAMES 1521,ODONTO,SIM,NAO,30,2024-01-01,
001522,TERAPIAS 1522,MEDICO,NAO,NAO,30,2024-01-01,
001523,CIRURGIAS 1523,MEDICO,SIM,NAO,30,2024-01-01,
001524,INTERNACOES 1524,ODONTO,NAO,NAO,180,2024-01-01,
001525,OBSTETRICIA 1525,MEDICO,SIM,SIM,30,2024-01-01,
001526,ODONTOLOGIA 1526,MEDICO,NAO,NAO,30,2024-01-01,
001527,CONSULTAS 1527,ODONTO,SIM,NAO,30,2024-01-01,
001528,EXAMES 1528,MEDICO,NAO,NAO,180,2024-01-01,
001529,TERAPIAS 1529,MEDICO,SIM,NAO,30,2024-01-01,
001530,CIRURGIAS 1530,ODONTO,NAO,SIM,30,2024-01-01,
001531,INTERNACOES 1531,MEDICO,SIM,NAO,30,2024-01-01,
001532,OBSTETRICIA 1532,MEDICO,NAO,NAO,180,2024-01-01,
001533,ODONTOLOGIA 1533,ODONTO,SIM,NAO,30,2024-01-01,
001534,CONSULTAS 1534,MEDICO,NAO,NAO,30,2024-01-01,
001535,EXAMES 1535,MEDICO,SIM,SIM,30,2024-01-01,
001536,TERAPIAS 1536,ODONTO,NAO,NAO,180,2024-01-01,
001537,CIRURGIAS 1537,MEDICO,SIM,NAO,30,2024-01-01,
001538,INTERNACOES 1538,MEDICO,NAO,NAO,30,2024-01-01,
001539,OBSTETRICIA 1539,ODONTO,SIM,NAO,30,2024-01-01,
001540,ODONTOLOGIA 1540,MEDICO,NAO,SIM,180,2024-01-01,
001541,CONSULTAS 1541,MEDICO,SIM,NAO,30,2024-01-01,
001542,EXAMES 1542,ODONTO,NAO,NAO,30,2024-01-01,
001543,TERAPIAS 1543,MEDICO,SIM,NAO,30,2024-01-01,
001544,CIRURGIAS 1544,MEDICO,NAO,NAO,180,2024-01-01,
001545,INTERNACOES 1545,ODONTO,SIM,SIM,30,2024-01-01,
001546,OBSTETRICIA 1546,MEDICO,NAO,NAO,30,2024-01-01,
001547,ODONTOLOGIA 1547,MEDICO,SIM,NAO,30,2024-01-01,
001548,CONSULTAS 1548,ODONTO,NAO,NAO,180,2024-01-01,
001549,EXAMES 1549,MEDICO,SIM,NAO,30,2024-01-01,
001550,TERAPIAS 1550,MEDICO,NAO,SIM,30,2024-01-01,
001551,CIRURGIAS 1551,ODONTO,SIM,NAO,30,2024-01-01,
001552,INTERNACOES 1552,MEDICO,NAO,NAO,180,2024-01-01,
001553,OBSTETRICIA 1553,MEDICO,SIM,NAO,30,2024-01-01,
001554,ODONTOLOGIA 1554,ODONTO,NAO,NAO,30,2024-01-01,
001555,CONSULTAS 1555,MEDICO,SIM,SIM,30,2024-01-01,
001556,EXAMES 1556,MEDICO,NAO,NAO,180,2024-01-01,
001557,TERAPIAS 1557,ODONTO,SIM,NAO,30,2024-01-01,
001558,CIRURGIAS 1558,MEDICO,NAO,NAO,30,2024-01-01,
001559,INTERNACOES 1559,MEDICO,SIM,NAO,30,2024-01-01,
001560,OBSTETRICIA 1560,ODONTO,NAO,SIM,180,2024-01-01,
001561,ODONTOLOGIA 1561,MEDICO,SIM,NAO,30,2024-01-01,
001562,CONSULTAS 1562,MEDICO,NAO,NAO,30,2024-01-01,
001563,EXAMES 1563,ODONTO,SIM,NAO,30,2024-01-01,
001564,TERAPIAS 1564,MEDICO,NAO,NAO,180,2024-01-01,
001565,CIRURGIAS 1565,MEDICO,SIM,SIM,30,2024-01-01,
001566,INTERNACOES 1566,ODONTO,NAO,NAO,30,2024-01-01,
001567,OBSTETRICIA 1567,MEDICO,SIM,NAO,30,2024-01-01,
001568,ODONTOLOGIA 1568,MEDICO,NAO,NAO,180,2024-01-01,
001569,CONSULTAS 1569,ODONTO,SIM,NAO,30,2024-01-01,
001570,EXAMES 1570,MEDICO,NAO,SIM,30,2024-01-01,
001571,TERAPIAS 1571,MEDICO,SIM,NAO,30,2024-01-01,
001572,CIRURGIAS 1572,ODONTO,NAO,NAO,180,2024-01-01,
001573,INTERNACOES 1573,MEDICO,SIM,NAO,30,2024-01-01,
001574,OBSTETRICIA 1574,MEDICO,NAO,NAO,30,2024-01-01,
001575,ODONTOLOGIA 1575,ODONTO,SIM,SIM,30,2024-01-01,
001576,CONSULTAS 1576,MEDICO,NAO,NAO,180,2024-01-01,
001577,EXAMES 1577,MEDICO,SIM,NAO,30,2024-01-01,
001578,TERAPIAS 1578,ODONTO,NAO,NAO,30,2024-01-01,
001579,CIRURGIAS 1579,MEDICO,SIM,NAO,30,2024-01-01,
001580,INTERNACOES 1580,MEDICO,NAO,SIM,180,2024-01-01,
001581,OBSTETRICIA 1581,ODONTO,SIM,NAO,30,2024-01-01,
001582,ODONTOLOGIA 1582,MEDICO,NAO,NAO,30,2024-01-01,
001583,CONSULTAS 1583,MEDICO,SIM,NAO,30,2024-01-01,
001584,EXAMES 1584,ODONTO,NAO,NAO,180,2024-01-01,
001585,TERAPIAS 1585,MEDICO,SIM,SIM,30,2024-01-01,
001586,CIRURGIAS 1586,MEDICO,NAO,NAO,30,2024-01-01,
001587,INTERNACOES 1587,ODONTO,SIM,NAO,30,2024-01-01,
001588,OBSTETRICIA 1588,MEDICO,NAO,NAO,180,2024-01-01,
001589,ODONTOLOGIA 1589,MEDICO,SIM,NAO,30,2024-01-01,
001590,CONSULTAS 1590,ODONTO,NAO,SIM,30,2024-01-01,
001591,EXAMES 1591,MEDICO,SIM,NAO,30,2024-01-01,
001592,TERAPIAS 1592,MEDICO,NAO,NAO,180,2024-01-01,
001593,CIRURGIAS 1593,ODONTO,SIM,NAO,30,2024-01-01,
001594,INTERNACOES 1594,MEDICO,NAO,NAO,30,2024-01-01,
001595,OBSTETRICIA 1595,MEDICO,SIM,SIM,30,2024-01-01,
001596,ODONTOLOGIA 1596,ODONTO,NAO,NAO,180,2024-01-01,
001597,CONSULTAS 1597,MEDICO,SIM,NAO,30,2024-01-01,
001598,EXAMES 1598,MEDICO,NAO,NAO,30,2024-01-01,
001599,TERAPIAS 1599,ODONTO,SIM,NAO,30,2024-01-01,
001600,CIRURGIAS 1600,MEDICO,NAO,SIM,180,2024-01-01,
001601,INTERNACOES 1601,MEDICO,SIM,NAO,30,2024-01-01,
001602,OBSTETRICIA 1602,ODONTO,NAO,NAO,30,2024-01-01,
001603,ODONTOLOGIA 1603,MEDICO,SIM,NAO,30,2024-01-01,
001604,CONSULTAS 1604,MEDICO,NAO,NAO,180,2024-01-01,
001605,EXAMES 1605,ODONTO,SIM,SIM,30,2024-01-01,
001606,TERAPIAS 1606,MEDICO,NAO,NAO,30,2024-01-01,
001607,CIRURGIAS 1607,MEDICO,SIM,NAO,30,2024-01-01,
